"player_name","salary","season","avg_pts_per_min"
"jeff teague",8800000,2017,0.432907285595777
"al horford",27734406,2018,0.459031460761961
"gerald green",947276,2016,0.456372354225295
"noah vonleh",2e+06,2020,0.218181818181818
"bojan bogdanovic",10500000,2018,0.563349315562909
"t.j. warren",11750000,2019,0.582895397708393
"dirk nowitzki",7974482,2015,0.588362313791273
"trey burke",1620564,2020,0.450211929461467
"brandon knight",13618750,2018,0.349929751870017
"p.j. tucker",5300000,2017,0.23246396166733
"devin booker",27285000,2020,0.758754020433116
"thaddeus young",9410869,2015,0.468622970961096
"darrun hilliard",874636,2017,0.338069800569801
"jimmy butler",20445779,2019,0.595011713984826
"cory joseph",7945000,2018,0.274803888234786
"iman shumpert",11011234,2019,0.23663105899948
"kyle anderson",9073050,2020,0.446492686094004
"cliff alexander",874636,2017,0.5
"gorgui dieng",1474440,2016,0.318362229254836
"kyrie irving",18868626,2018,0.705382897530566
"cj mccollum",3219579,2017,0.60233872234659
"montrezl harrell",1e+06,2016,0.472992584473125
"dragan bender",4468800,2018,0.242651509429733
"sam dekker",1720560,2017,0.356324783278445
"kawhi leonard",23114067,2019,0.816792015192843
"nikola mirotic",5543725,2016,0.408613314578507
"leandro barbosa",2500000,2016,0.380176973155359
"myles turner",2463840,2017,0.447345954984694
"kevin huerter",2636280,2020,0.378445314668821
"mike dunleavy",3326235,2015,0.313556146820281
"aron baynes",6500000,2016,0.314249132580454
"tomas satoransky",1e+07,2020,0.352410744465199
"patrick patterson",6050000,2017,0.233013465611818
"evan fournier",2288205,2016,0.533176405096891
"alan anderson",4e+06,2016,0.314886542520333
"ed davis",981084,2015,0.310905031285256
"paul millsap",29230769,2019,0.460354404704178
"justin jackson",3280920,2020,0.446411979865805
"lou williams",5450000,2015,0.559335138369489
"keita bates-diop",1416852,2020,0.31526058654512
"dion waiters",5138430,2016,0.524154108105089
"evan fournier",1483920,2015,0.460269213077327
"kosta koufos",7700000,2016,0.333043293324756
"nikola jokic",27504630,2020,0.787892955453206
"patrick beverley",915243,2015,0.334123103246991
"luke kennard",3827160,2020,0.396907508209825
"tyler johnson",183115,2020,0.366701537513793
"alec burks",10845506,2018,0.407312474965217
"udonis haslem",4e+06,2017,0.143589743589744
"lou williams",8e+06,2019,0.637361646945884
"mike conley",32511624,2020,0.546157995276118
"langston galloway",7e+06,2019,0.397705220466706
"royce o'neale",1618520,2020,0.242602373071824
"matt barnes",3542500,2016,0.30247444762276
"jordan adams",1344120,2015,0.509803921568627
"tony parker",12500000,2015,0.431710676458358
"timofey mozgov",1.6e+07,2017,0.387645727656785
"cj mccollum",2421000,2015,0.595610183505962
"chandler parsons",14700000,2015,0.456051806978023
"troy williams",1544951,2018,0.464770850410596
"andrew wiggins",27504630,2020,0.567110365452712
"jae crowder",6796117,2016,0.439660976449665
"willie reed",947276,2016,0.347439762976782
"luol deng",17190000,2018,0.443809213775258
"jarnell stokes",980431,2018,0.509259259259259
"mike muscala",5e+06,2018,0.324084175725977
"markelle fultz",9745200,2020,0.516992431937551
"wade baldwin iv",229892,2018,0.455061260340763
"dwight powell",9003125,2018,0.513920353532152
"d.j. augustin",7250000,2020,0.372994462476095
"amir johnson",1.2e+07,2017,0.296002087867413
"willy hernangomez",1544951,2018,0.556004388399888
"justin patton",2247480,2018,0.175
"rj hunter",864346,2017,0.163793103448276
"jimmy butler",17552209,2017,0.600574454206322
"tyler johnson",19356932,2019,0.427329633300457
"elijah millsap",241731,2015,0.205915082318591
"ryan anderson",19578455,2018,0.20969530234503
"al-farouq aminu",7319035,2018,0.331890193437501
"montrezl harrell",1045000,2017,0.648345771965444
"patty mills",11571429,2019,0.522794488759763
"tyler lydon",1874640,2019,0.25
"al-farouq aminu",9258000,2020,0.214343920956267
"dorian finney-smith",1312611,2018,0.316213663931785
"doug mcdermott",2483040,2017,0.368833646426697
"anfernee simons",1760520,2019,0.405857276722626
"kobe bryant",23500000,2015,0.609444216048464
"jimmy butler",19301070,2018,0.549833029286119
"cody zeller",13528090,2019,0.48157325949891
"larry nance jr.",1155600,2016,0.333483298379312
"james harden",38199000,2020,0.655357853601993
"markel brown",845059,2016,0.354406813230343
"cory jefferson",507336,2015,0.781347084288261
"andrew harrison",1312611,2018,0.318277841439606
"will barton",12776786,2020,0.417556694895838
"james harden",28299399,2018,0.959737045266921
"noah vonleh",2751360,2017,0.331068337463686
"quincy acy",981348,2016,0.565190725402833
"taj gibson",8e+06,2015,0.35051387073386
"shaun livingston",7692308,2018,0.283902875609708
"o.j. mayo",8e+06,2015,0.287841997754599
"isaiah thomas",7238606,2015,0.687323174836744
"diamond stone",543471,2017,0.133333333333333
"collin sexton",4068600,2019,0.629547994826999
"amir johnson",7e+06,2015,0.336401874980664
"taj gibson",8500000,2016,0.453248294553968
"gary payton ii",1052909,2020,0.684086284086284
"nate robinson",107676,2015,0.269200336700337
"cory joseph",2023261,2015,0.347507229945423
"elfrid payton",2397840,2015,0.350263263242284
"cameron payne",1737145,2020,0.462275612128343
"matthew dellavedova",1147276,2016,0.293664847813234
"skal labissiere",1188840,2017,0.422301159919294
"jonathan isaac",4969080,2018,0.358396739395307
"eric bledsoe",1.5e+07,2018,0.539311898746043
"trey burke",2658240,2016,0.34394872091678
"bruno caboclo",1589640,2017,0.206378124799177
"derrick favors",1.2e+07,2016,0.408570540262009
"rajon rondo",3300000,2018,0.29208304253963
"clint capela",1242720,2016,0.52544604150326
"t.j. warren",2128920,2017,0.593481958406792
"nick collison",3750000,2017,0.410793650793651
"luol deng",10151612,2016,0.29107110374293
"isaiah canaan",816842,2015,0.432765768349325
"nerlens noel",3315120,2015,0.389390441507515
"brian roberts",2732000,2015,0.449947005238849
"marco belinelli",2873750,2015,0.41423357634334
"steven adams",22471910,2018,0.424820059162586
"rudy gay",10087200,2019,0.505565148952062
"rondae hollis-jefferson",2470357,2019,0.347431264024471
"chris kaman",4800000,2015,0.491680824260916
"john lucas iii",947276,2016,0.207717569786535
"matthew dellavedova",9607500,2017,0.236634620364411
"henry sims",915243,2015,0.452983259164966
"jon leuer",10991957,2017,0.325898157112402
"troy daniels",947276,2016,0.393330983159044
"justise winslow",2481720,2016,0.341367629804466
"carl landry",6500000,2015,0.621590597423454
"anthony morrow",3200000,2015,0.41581587361656
"devin booker",2127840,2016,0.642178436480887
"jonathon simmons",6e+06,2018,0.418148946802873
"shaquille harrison",543471,2017,0.419422111162214
"archie goodwin",1160160,2016,0.516528443562179
"joe harris",8333333,2019,0.472930054878191
"abdel nader",1618520,2020,0.485378600165185
"rodney mcgruder",1544951,2018,0.320048299842399
"t.j. mcconnell",1600520,2019,0.35669516977722
"elfrid payton",3332340,2018,0.347467357144578
"ivica zubac",1544951,2019,0.45195403413568
"joakim noah",18530000,2018,0.413017680468356
"james johnson",14651700,2019,0.381608600251534
"lauri markkanen",4536120,2019,0.503215319295291
"reggie jackson",14956522,2017,0.537430413422995
"tyler dorsey",1378242,2018,0.481188660116253
"cody zeller",4030560,2015,0.365380581728971
"chris paul",21468695,2016,0.583016089531392
"timothe luwawu-cabarrot",1544951,2019,0.433552333846267
"pat connaughton",1471382,2018,0.343932148478896
"marreese speights",1403611,2017,0.642419936112045
"kendall marshall",915243,2015,0.291274109590673
"jakob poeltl",3754886,2020,0.32201788152862
"cheick diallo",1544951,2019,0.471852020940791
"davon reed",815615,2018,0.234910551836018
"allonzo trier",3382000,2019,0.554445837025929
"kyle anderson",1093680,2015,0.271614525357437
"richaun holmes",1025831,2017,0.377927586785752
"dorian finney-smith",4e+06,2020,0.305480213344132
"javale mcgee",1512601,2019,0.399298391149443
"james webb iii",543471,2017,0.110714285714286
"archie goodwin",75000,2017,0.375
"david west",980431,2017,0.504161852441549
"norman powell",9367200,2019,0.552155276512817
"darius bazley",2284800,2020,0.451947477440861
"hamidou diallo",1416852,2020,0.486611054030736
"dionte christmas",816482,2015,0.345238095238095
"miye oni",898310,2020,0.210538445163905
"xavier munford",874636,2017,0.0857142857142857
"dwight howard",1620564,2020,0.397571301008078
"demarre carroll",2442455,2015,0.353847497855496
"jason terry",5850313,2015,0.316004778135139
"willie cauley-stein",3398280,2016,0.421190693997254
"patrick patterson",6268675,2016,0.271107753058425
"shabazz napier",1238640,2015,0.430485835042483
"anthony davis",23775506,2018,0.805132001576152
"trevor booker",9250000,2017,0.345897582412327
"joffrey lauvergne",1709719,2016,0.387307632926778
"kevin durant",38199000,2020,0.851178417800598
"gary harris",17839286,2020,0.397700611456257
"jeremy lamb",7488372,2018,0.546284262322963
"wayne ellington",6e+06,2017,0.40582690634111
"ty jerome",2193480,2020,0.454716614862695
"alec burks",10154495,2017,0.512351518530939
"demar derozan",27739975,2018,0.609515032538074
"dorian finney-smith",543471,2017,0.241752763576043
"john jenkins",1050961,2017,0.958333333333333
"blake griffin",34449964,2020,0.407653198646385
"torrey craig",2e+06,2019,0.268728581023736
"tony wroten",167406,2016,0.333333333333333
"isaiah hartenstein",838464,2019,0.421934099548479
"jason smith",5450000,2018,0.392450649160208
"justin anderson",2516048,2018,0.447852151842348
"marcus smart",12553571,2020,0.40773762497894
"treveon graham",525093,2016,0.424074074074074
"michael gbinije",650000,2017,0.360714285714286
"lebron james",20644400,2015,0.707798090662609
"markieff morris",7400000,2017,0.424396957939041
"rodney purvis",1378242,2018,0
"jae crowder",6286408,2017,0.369276793916985
"matt bonner",915243,2015,Inf
"solomon hill",12236535,2018,0.211189732907991
"j.j. barea",4290000,2016,0.505566236318062
"myles turner",3410284,2018,0.459328214808828
"manu ginobili",7e+06,2015,0.486933793782209
"dennis smith jr.",3218280,2018,0.484166863341933
"jabari parker",5374320,2017,0.503069867024664
"cj miles",8333333,2019,0.38385147651738
"thomas robinson",3678360,2015,0.309990770986888
"luis montero",525093,2016,0.7
"johnny o'bryant iii",161483,2017,0.505948839494699
"luke kornet",1619260,2019,0.414533287983842
"travis wear",874636,2017,0.32198730289925
"gordon hayward",29727900,2018,0.42585163028749
"cristiano felicio",874636,2017,0.354348571050764
"jr smith",6515510,2015,0.404080009071854
"toure' murry",96056,2015,0.476190476190476
"udonis haslem",1512601,2019,0.301449275362319
"gary clark",555409,2020,0.188291631849738
"nikola vucevic",2751260,2015,0.592213557861501
"jeremy lamb",3034356,2016,0.525954689927468
"nick young",5443918,2017,0.409819024014333
"john collins",2299080,2018,0.664532460468136
"tony snell",10607143,2018,0.322360828697453
"jose calderon",247991,2017,0.253741842874163
"ish smith",6e+06,2020,0.327719493162548
"kyle lowry",1.2e+07,2015,0.578335129528982
"kris dunn",5348007,2020,0.136734693877551
"anthony bennett",5563920,2015,0.452605721076309
"carmelo anthony",1512601,2019,0.478039553143222
"kelly olynyk",2075760,2015,0.473332904523896
"pascal siakam",2351839,2020,0.592150176542991
"furkan korkmaz",1620564,2020,0.460361910094674
"luke babbitt",981084,2015,0.376064613622799
"michael carter-williams",59820,2019,0.388517168011674
"jusuf nurkic",13125000,2020,0.484379206113337
"tony wroten",1210080,2015,0.482583269511818
"cj miles",7936509,2018,0.40669770049228
"seth curry",7461380,2020,0.46278012110004
"jonas valanciunas",16539326,2018,0.710329885351024
"trey burke",3386598,2017,0.616544012762681
"andre drummond",22116750,2017,0.455787635009792
"danuel house jr.",543471,2017,0.390074792618877
"paul george",19508958,2018,0.778696517612889
"nick young",5192000,2018,0.3125
"ramon sessions",6e+06,2017,0.407949821239754
"ivica zubac",1034956,2017,0.328994833515441
"eric gordon",12385364,2017,0.563514343559274
"george hill",8e+06,2015,0.370936867837708
"sterling brown",1618520,2020,0.324928727007991
"nicolas batum",25565217,2020,0.29623385619326
"darrun hilliard",6e+05,2016,0.373001217478772
"steve novak",3445947,2015,0.731147186147186
"danny green",1e+07,2018,0.348196903432483
"rajon rondo",2564753,2020,0.288726125500915
"alex len",4350000,2019,0.431576728311871
"jarrett allen",2034120,2019,0.417933234992937
"otto porter jr.",26011913,2019,0.559332594465685
"solomon hill",12758781,2020,0.208206864495481
"omri casspi",138414,2017,0.378291207999578
"isaiah thomas",6912869,2016,0.822269594446111
"jamal crawford",5675000,2016,0.455959054889559
"deandre jordan",19689000,2016,0.40086512817059
"jared dudley",4250000,2015,0.284867346688666
"timothe luwawu-cabarrot",1386600,2018,0.24851528495051
"jr smith",14720000,2018,0.333606959280036
"cam reddish",4245720,2020,0.430509103707407
"dejounte murray",1312611,2018,0.483028083028083
"ish smith",6e+06,2018,0.385607391580184
"donovan mitchell",3111480,2019,0.727773452713396
"rudy gay",8406000,2018,0.522061077802104
"jonas jerebko",4500000,2015,0.284782645639321
"deyonta davis",1312611,2018,0.35538576007326
"lebron james",22970500,2016,0.729252335986357
"stanley johnson",2969880,2017,0.314219335019534
"zach collins",3628920,2019,0.353674833551706
"malik beasley",1700640,2018,0.454055212433345
"j.j. barea",3710850,2019,0.497107199291558
"eric moreland",980431,2017,0.156525870305801
"jameer nelson",4345000,2016,0.320243436778298
"matt thomas",898310,2020,0.428897306397306
"bryn forbes",543471,2017,0.364319389945535
"harrison barnes",3873398,2016,0.530053398547171
"james michael mcadoo",845059,2016,0.342335056474137
"t.j. warren",10810000,2020,0.539388616974824
"reggie williams",1185784,2016,0.304040404040404
"chase budinger",5e+06,2015,0.287363483766327
"omer asik",8374646,2015,0.208228894316656
"phil pressey",55722,2016,0.247619047619048
"semaj christon",543471,2017,0.333333333333333
"andrew wiggins",25467250,2019,0.63296509347421
"jarnell stokes",845059,2016,Inf
"moritz wagner",2063520,2020,0.388609787142166
"gary harris",1584480,2016,0.470878919511209
"malcolm brogdon",1544951,2018,0.548191075890445
"al jefferson",13500000,2016,0.600951515649336
"klay thompson",17826150,2018,0.652626512352166
"tyson chandler",12415000,2017,0.261031952339815
"marc gasol",19688000,2016,0.570682210702139
"damian jones",1171560,2017,0.24405821451276
"georgios papagiannis",2202240,2017,0.37017530195941
"terrance ferguson",2475840,2020,0.0307692307692308
"furkan aldemir",2963232,2015,0.240771708163013
"mason plumlee",2328530,2017,0.368180044944814
"justin anderson",1449000,2016,0.486124673507343
"allen crabbe",18500000,2018,0.352714377071674
"rodney hood",1290360,2015,0.462237240072015
"mike conley",28530608,2018,0.632382314672848
"matthew dellavedova",9607500,2019,0.207976922630986
"garrett temple",1100602,2016,0.29400878340838
"yogi ferrell",207798,2017,0.383435887915976
"marc gasol",24119025,2019,0.296056043595311
"deandre liggins",588120,2018,0.625
"cameron oliver",815615,2018,0.142857142857143
"doug mcdermott",7333333,2019,0.521268429109167
"melvin frazier jr.",1050000,2019,Inf
"ante zizic",1952760,2019,0.462768971224854
"john jenkins",1312920,2015,0.427364811452593
"tristan thompson",15330435,2017,0.280126782191921
"cristiano felicio",8470980,2018,0.318725216472642
"isaiah roby",1500000,2020,0.389891765591823
"e'twaun moore",8445024,2018,0.421883614434806
"bojan bogdanovic",3278000,2015,0.409153889326001
"fred vanvleet",543471,2017,0.429491548968315
"kz okpala",898310,2020,0.137161343473319
"aaron gordon",19863636,2020,0.452216475798328
"wesley johnson",5628000,2017,0.26538066070963
"mirza teletovic",10500000,2017,0.516957597449588
"nikola vucevic",11750000,2017,0.547312161310518
"josh powell",1310286,2015,0
"andrew harrison",945000,2017,0.386483656943873
"paul millsap",30350000,2020,0.473405331491889
"gordon hayward",14746000,2015,0.54650350305332
"svi mykhailiuk",1416852,2020,0.47151262147484
"iman shumpert",1419138,2020,0.2
"maurice harkless",2894059,2016,0.338873626141539
"alec burks",9463484,2016,0.448902045894727
"brook lopez",12093023,2020,0.463586370430242
"talen horton-tucker",898310,2020,0.441825947609428
"michael beasley",1403611,2017,Inf
"j.j. barea",909859,2015,0.449171815379036
"jeremy evans",1794871,2015,0.309485989908784
"cedi osman",2775000,2018,0.407853297619258
"alex len",3649920,2015,0.372019600292553
"ersan ilyasova",7900000,2016,0.486395827171005
"jared sullinger",1424520,2015,0.440341322733777
"victor oladipo",2.1e+07,2020,0.583595788118307
"rodions kurucs",1618320,2019,0.369420282905052
"keith appling",507336,2015,0.142255892255892
"james nunnally",1349383,2020,0.675
"moritz wagner",1762080,2019,0.483114495536844
"shabazz napier",1942422,2019,0.447862900963242
"trey burke",2548560,2015,0.494462959924668
"ryan kelly",1650000,2015,0.421783398171334
"bam adebayo",2955840,2019,0.485267209409585
"quinn cook",15984,2017,Inf
"alec burks",3034356,2015,0.484274675431826
"kevin huerter",2250960,2019,0.387724201600566
"bruno caboclo",2451225,2018,0.37042757995567
"tyrone wallace",1349383,2019,0.240358649939242
"dwight howard",22359364,2016,0.457679208764219
"maurice harkless",10162922,2018,0.316640852801687
"patrick beverley",6e+06,2017,0.386289263818773
"maurice harkless",11011234,2020,0.222524926791839
"frank ntilikina",4855800,2020,0.276435603095764
"jerryd bayless",9424084,2017,0.32960787549084
"nickeil alexander-walker",2964840,2020,0.553051583540531
"ryan kelly",1724250,2016,0.2488572701808
"montrezl harrell",1471382,2018,0.646616417501144
"jarell martin",2416222,2019,0.322792022792023
"duncan robinson",9474,2019,0.44918886812834
"wilson chandler",6757913,2015,0.372549296398401
"zaza pachulia",5200000,2015,0.332602779784589
"thon maker",2568600,2017,0.277169293338921
"dennis schroder",2708582,2017,0.639239326281272
"matthew dellavedova",816482,2015,0.332449694225727
"kawhi leonard",16407500,2016,0.773068196175047
"andre iguodala",14814815,2018,0.268162284015929
"ekpe udoh",3200000,2018,0.409806095021406
"chris paul",35654150,2019,0.554596814746393
"jason smith",5e+06,2017,0.385687579069932
"spencer hawes",6110034,2016,0.387607684876357
"jeremy evans",1100602,2016,0
"marc gasol",21165675,2017,0.524738933761811
"chris mccullough",1140240,2016,0.414166666666667
"greg monroe",17145838,2017,0.477485777155522
"kyle anderson",1192080,2017,0.307785720449172
"victor oladipo",2.1e+07,2019,0.523991157489638
"kevin porter jr.",1290960,2020,0.506061969251251
"boban marjanovic",1200000,2016,0.828807052284525
"chris bosh",20644400,2015,0.572475809207607
"jason smith",4300000,2016,0.392154995096098
"michael carter-williams",3183526,2017,0.277048831379848
"javale mcgee",4e+06,2020,0.479174193777151
"jalen brunson",1230000,2019,Inf
"blake griffin",32088932,2019,0.541565446314415
"caleb martin",898310,2020,0.343332900892075
"d'angelo russell",5332800,2017,0.597166803157152
"avery bradley",4767000,2020,0.24895400814468
"ryan arcidiacono",1349383,2019,0.278567524255113
"terry rozier",1824360,2016,0.326836919558751
"aron baynes",2077000,2015,0.420374048743711
"wes iwundu",1378242,2019,0.335284504371733
"christian wood",1645357,2020,0.672043371733955
"kendrick nunn",4737,2019,0.486606048813813
"jake layman",1544951,2019,0.435760165325347
"cj mccollum",27556959,2020,0.687553129943123
"duncan robinson",1416852,2020,0.422848988667586
"patrick beverley",12345680,2020,0.330141243817476
"dario saric",2526840,2019,0.420177200022957
"justin robinson",898310,2020,0.168641659562376
"ish smith",6e+06,2017,0.461800367273832
"lucas nogueira",1921320,2017,0.300015303250064
"eric gordon",12943020,2018,0.521078019275642
"russell westbrook",35654150,2019,0.727688951802246
"dejuan blair",2e+06,2015,0.321856509503568
"tim frazier",845059,2016,0.27707747637275
"troy brown jr.",3219480,2020,0.405063006115138
"solomon hill",11241218,2017,0.218839479234216
"alize johnson",1416852,2020,0.45302004756581
"tony snell",11392857,2020,0.202439608754459
"robert covington",1e+06,2015,0.447910063586142
"javonte green",898310,2020,0.288021988845199
"markieff morris",8e+06,2016,0.462274776180013
"al jefferson",13500000,2015,0.510038802783533
"robin lopez",4767000,2020,0.510840835618455
"ersan ilyasova",7e+06,2020,0.450686708751225
"montrezl harrell",6e+06,2019,0.674363940816575
"javale mcgee",11250000,2015,0.461851701073837
"daniel theis",815615,2018,0.343173140550171
"joakim noah",13400000,2016,0.236978572103641
"marc gasol",25595700,2020,0.275523461237196
"cameron payne",3263294,2019,0.418249118687348
"andrew wiggins",6006600,2017,0.500004075728037
"marcin gortat",1.2e+07,2017,0.330290097814393
"patrick patterson",5831326,2015,0.263221011855937
"zach randolph",9638555,2016,0.570586793538504
"boris diaw",7500000,2016,0.269574540293197
"alec burks",1620564,2020,0.490906487427692
"giannis antetokounmpo",24157303,2018,0.853053847352724
"austin rivers",1.1e+07,2017,0.447381426645929
"brook lopez",15719062,2015,0.613628791498078
"marcus morris sr.",5e+06,2016,0.432191517958134
"joe young",1007026,2016,0.657295173961841
"dennis schroder",15500000,2018,0.54059510458416
"al-farouq aminu",7680965,2017,0.321409524325962
"juancho hernangomez",3321030,2020,0.415060666154912
"chris boucher",1588231,2020,0.541879966740833
"garrett temple",981084,2015,Inf
"josh hart",1394520,2018,0.299991286144361
"beno udrih",2077000,2015,0.305828399137496
"chris chiozza",90005,2019,0.265397889695346
"jared dudley",10470000,2017,0.185003380731764
"michael kidd-gilchrist",5016960,2015,0.437995617090445
"jodie meeks",3454500,2018,0.462427229633112
"josh richardson",9367200,2019,0.445778178979541
"danilo gallinari",1.4e+07,2016,0.560905818149601
"tyler zeller",1703760,2015,0.502948204056422
"arron afflalo",12500000,2017,0.273560853054543
"reggie bullock",2500000,2018,0.365834195351916
"dwight powell",845059,2016,0.429180165013022
"john wall",38199000,2020,0.651308811113457
"damien inglis",820000,2015,0.227050727050727
"jaxson hayes",4862040,2020,0.480931990619283
"isaiah hartenstein",1416852,2020,0.397238164099349
"draymond green",17469565,2019,0.279706164555326
"david lee",15012000,2015,0.436895566937363
"kevin durant",20158622,2016,0.767918799429545
"seth curry",48028,2015,0.494427999123216
"tony parker",14445313,2017,0.397567289153149
"david lee",2085671,2016,0.382429989596021
"aaron gordon",3992040,2015,0.391268599412004
"evan fournier",17150000,2020,0.538870052070877
"lebron james",30963450,2017,0.7673590015907
"tony parker",15453126,2018,0.486469000758793
"anzejs pasecniks",482144,2020,0.166666666666667
"paul millsap",18671659,2016,0.544970333376999
"jordan mcrae",111196,2016,0.459421808453234
"ish smith",6e+06,2019,0.409393146234647
"delon wright",1577280,2017,0.380386486669179
"mario hezonja",6500000,2019,0.333942446188706
"jameer nelson",4540525,2017,0.237153276918383
"alex caruso",2750000,2020,0.310367394970785
"kyle lowry",31200000,2018,0.422350882447768
"alexis ajinca",981084,2015,0.413028013428349
"pat connaughton",874636,2017,0.280991065684378
"kris dunn",3872520,2017,0.457238149071157
"zach randolph",16500000,2015,0.510553918495686
"kendall marshall",2048257,2017,0.0833333333333333
"shai gilgeous-alexander",3375360,2019,0.557289285450458
"dwayne bacon",1618520,2020,0.442494216377729
"damian lillard",3340920,2015,0.713412917667527
"grayson allen",2429400,2020,0.41007094931519
"thaddeus young",12900000,2020,0.512428101334614
"dejounte murray",1180080,2017,0.372702909299531
"julius randle",3267120,2017,0.61621014437749
"d'angelo russell",7019698,2018,0.689149420158007
"blake griffin",32088932,2018,0.71090994794598
"elijah millsap",23069,2017,0.642857142857143
"gorgui dieng",14112360,2018,0.488173460229417
"christian wood",1512601,2019,0.61980953569941
"andre roberson",2183072,2017,0.191634726543374
"wilson chandler",12800562,2019,0.285305643464449
"shaun livingston",5782450,2017,0.361071729972596
"brandon jennings",5e+06,2017,0.329359007321497
"taj gibson",1.4e+07,2018,0.458713256678298
"dwyane wade",1.5e+07,2015,0.618189866271456
"david stockton",29483,2015,0.583333333333333
"reggie bullock",2500000,2019,0.339195646090921
"michael porter jr.",3389400,2020,0.594997728952856
"spencer dinwiddie",10605600,2020,0.308333333333333
"demarre carroll",14200000,2017,0.462379581067623
"cory joseph",7e+06,2016,0.380049205142284
"caris levert",2625718,2020,0.657660168569834
"luka doncic",7683360,2020,0.825498294864543
"caleb swanigan",1740000,2019,0.294560539116937
"mike dunleavy",4500000,2016,0.31590662423661
"paul zipser",750000,2017,0.25212996514893
"dennis schroder",1690680,2015,0.545559394630082
"shabazz muhammad",2056920,2016,0.51057090832179
"frank ntilikina",4155720,2019,0.312864319539312
"justin holiday",4767000,2020,0.350746973259521
"justin holiday",1015696,2017,0.413979818790141
"joel embiid",4826160,2017,0.756451557424053
"dwight powell",507336,2015,0.387697500125822
"trey lyles",2441400,2018,0.471479391802487
"wilson chandler",10449438,2016,0.51517340849888
"kent bazemore",2e+06,2015,0.421557940663136
"kyle o'quinn",915243,2015,0.366283308903694
"demarcus cousins",16957900,2017,0.703986691979461
"lucas nogueira",1842000,2016,0.224085087020331
"shayne whittington",507336,2015,0.42687074829932
"troy brown jr.",2749080,2019,0.396647415427293
"cole aldrich",7643979,2017,0.282296650717703
"seth curry",2898000,2017,0.407894736842105
"jason smith",3278000,2015,0.472290219335427
"frank ntilikina",4155720,2018,0.276587989565439
"kenneth faried",11235955,2016,0.441084049954495
"rodney mcgruder",1544951,2019,0.242359396551073
"paul millsap",20072033,2017,0.497840147725887
"joel embiid",25467250,2019,0.778738201759685
"miles plumlee",12500000,2018,0.396500287442801
"kay felder",543471,2017,0.369287802840434
"kj mcdaniels",507336,2015,Inf
"norman powell",10116576,2020,0.565259572235352
"james michael mcadoo",167122,2015,0.366373959886071
"michael beasley",306527,2016,0.555638514545997
"kosta koufos",8046500,2017,0.347162717118365
"ron baker",543471,2017,0.1572173136987
"cole aldrich",915243,2015,0.382213283960593
"chasson randle",869094,2019,0.124542124542125
"jontay porter",197933,2020,0.571666666666667
"giannis antetokounmpo",2995421,2017,0.738196054955314
"udonis haslem",2854940,2016,0.220256523662096
"charlie villanueva",915243,2015,0.453197281963201
"marcus smart",3431040,2016,0.34447821108464
"justin holiday",4384616,2019,0.338188221873084
"draymond green",17469565,2018,0.254272014522175
"isaiah thomas",6587132,2017,0.584907682625114
"sterling brown",1378242,2019,0.393625492050527
"domantas sabonis",2659800,2019,0.538528629951693
"derrick favors",16900000,2019,0.34919321041204
"aaron holiday",2329200,2020,0.383893626449849
"reggie jackson",17043478,2018,0.560777055641809
"richard jefferson",2500000,2017,0.169799144729117
"james ennis iii",2898000,2017,0.32437433940279
"elton brand",2e+06,2015,0.281492887917037
"norvel pelle",350189,2020,0.276338313103019
"pascal siakam",1196040,2017,0.348660759476108
"dwyane wade",23200000,2017,0.52109803804605
"ivica zubac",6481482,2020,0.395291577288731
"zach collins",3057240,2018,0.380144366604682
"furkan korkmaz",1740000,2018,0.447816145666685
"meyers leonard",10595506,2019,0.313908452802133
"robert williams iii",1937520,2020,0.41421283394549
"rodney hood",3472887,2019,0.347872120116628
"robert covington",11301219,2020,0.267644891775856
"jared dudley",1620564,2020,0.0737399945733279
"chandler parsons",15361500,2016,0.316881093641256
"tristan thompson",17469565,2018,0.403656167844653
"georges niang",1645357,2020,0.397491938563384
"damyean dotson",1378242,2018,0.394735852300737
"udonis haslem",2732000,2015,0.261760167516601
"taurean prince",2526840,2019,0.434008382569118
"jake layman",6e+05,2017,0.277893130834307
"tim hardaway jr.",2281605,2017,0.544111604969583
"julius randle",3132240,2016,0.457711024126184
"rashad vaughn",1733040,2016,0.267231620115962
"mike scott",3333333,2016,0.278159748747984
"kentavious caldwell-pope",8089282,2020,0.333839096602968
"reggie bullock",1200720,2015,0.278473212401873
"cristiano felicio",8740980,2019,0.194801635086667
"jusuf nurkic",1762680,2015,0.48115778128283
"bojan bogdanovic",3425510,2016,0.518175431621292
"ed davis",4767000,2020,0.154394697651277
"kj mcdaniels",3189794,2016,0.444126136072816
"iman shumpert",9662922,2017,0.232109333260551
"tyler zeller",2616975,2016,0.351753576554862
"kyle korver",7560000,2019,0.414663510101994
"malcolm delaney",2500000,2017,0.372570778040661
"joe harris",7666667,2020,0.44155317871303
"luguentz dort",155647,2020,0.455515565871277
"jerome robinson",3046200,2019,0.282707271513785
"isaiah taylor",1544951,2018,0.279084967320261
"jameel warney",543471,2017,0.641233766233766
"ryan anderson",18735364,2017,0.318707572072633
"joe ingles",507336,2015,0.273616564542908
"josh harrellson",948163,2015,0.611742424242424
"otto porter jr.",4470480,2015,0.399068315346552
"dwight powell",8375000,2017,0.404960269830947
"kenrich williams",838464,2019,0.140263611980672
