X,game_id,season
6909,21501031,2015
4238,21700919,2017
2109,21900288,2019
7247,21500692,2015
7363,21500583,2015
235,22000943,2020
443,22000748,2020
5440,21601091,2016
7980,11500072,2015
3500,21800269,2018
6995,21500945,2015
3149,21800625,2018
4040,21701111,2017
7019,21500927,2015
3511,21800253,2018
4180,21700975,2017
1283,41900143,2019
6728,21501213,2015
626,22000167,2020
1604,21900800,2019
5140,21700004,2017
2308,21900086,2019
5364,21601170,2016
2314,21900078,2019
1838,21900557,2019
7492,21500443,2015
6531,11600096,2016
1616,21900780,2019
5163,11700066,2017
170,22001004,2020
1817,21900580,2019
4075,21701072,2017
2201,21900190,2019
2193,21900210,2019
1397,11900132,2019
7615,21500319,2015
3156,21800619,2018
7762,21500185,2015
1364,21901258,2019
6545,11600086,2016
5460,21601081,2016
2770,21801003,2018
4819,21700326,2017
2950,21800817,2018
6763,21501185,2015
603,22000030,2020
6766,21501173,2015
3374,21800392,2018
5925,21600611,2016
6619,11600016,2016
1651,21900744,2019
1377,21901247,2019
3658,21800111,2018
5254,41600211,2016
5272,41600164,2016
6947,21500988,2015
1907,21900486,2019
4374,21700780,2017
458,22000745,2020
3159,21800608,2018
679,22000593,2020
6694,41500163,2015
4926,21700218,2017
7306,21500631,2015
3035,21800739,2018
4491,21700654,2017
4159,21700998,2017
6480,21600049,2016
3724,21800050,2018
4447,21700705,2017
1150,22000094,2020
2980,21800791,2018
1601,21900797,2019
281,22000909,2020
7371,21500573,2015
7568,21500378,2015
1646,21900753,2019
6946,21501002,2015
3206,21800573,2018
6472,21600060,2016
60,42000124,2020
1980,21900418,2019
2849,21800924,2018
6381,21600147,2016
4945,21700211,2017
2300,21900102,2019
3124,21800645,2018
2948,21800832,2018
5654,21600878,2016
7583,21500363,2015
2608,21801175,2018
5505,21601020,2016
226,22000966,2020
5626,21600895,2016
122,22001048,2020
7602,21500335,2015
3960,21701195,2017
5428,21601109,2016
1516,21900881,2019
1730,21900667,2019
4987,21700167,2017
853,22000561,2020
5450,21601086,2016
6903,21501039,2015
1202,12000024,2020
3324,21800443,2018
301,22000886,2020
2858,21800916,2018
3636,21800134,2018
1833,21900565,2019
1404,11900118,2019
2967,21800807,2018
7742,21500196,2015
3392,21800382,2018
7798,21500151,2015
541,22000656,2020
7270,21500668,2015
7826,21500119,2015
2752,21801023,2018
1319,21901307,2019
6515,21600015,2016
3282,21800490,2018
7684,21500256,2015
7162,21500775,2015
7401,21500547,2015
3236,21800539,2018
3983,21701174,2017
3412,21800357,2018
469,22000723,2020
5317,21601214,2016
7927,21500005,2015
6906,21501042,2015
1305,21901318,2019
6126,21600412,2016
4303,21700849,2017
1512,21900877,2019
5063,21700087,2017
4470,21700674,2017
6364,21600159,2016
904,22000374,2020
2871,21800901,2018
1889,21900516,2019
4294,21700858,2017
66,42000173,2020
3767,21800009,2018
1463,21900934,2019
7354,21500590,2015
4062,21701091,2017
7830,21500123,2015
7174,21500772,2015
6554,11600078,2016
2198,21900200,2019
5170,11700059,2017
4522,21700630,2017
1731,21900668,2019
73,42000112,2020
7082,21500868,2015
996,22000279,2020
6493,21600038,2016
4031,21701118,2017
3104,21800665,2018
7507,21500440,2015
1917,21900477,2019
1727,21900678,2019
1674,21900722,2019
5809,21600719,2016
1871,21900530,2019
7751,21500192,2015
5227,41600305,2016
3368,21800414,2018
6053,21600482,2016
3899,41700173,2017
6165,21600361,2016
3743,21800030,2018
6391,21600144,2016
5923,21600609,2016
243,22000935,2020
4729,21700423,2017
506,22000684,2020
3335,21800439,2018
3384,21800387,2018
5686,21600836,2016
3916,41700171,2017
3620,21800161,2018
5994,21600541,2016
4696,21700463,2017
6603,11600027,2016
2462,41800406,2018
1598,21900794,2019
5232,41600302,2016
4632,21700516,2017
5520,21601005,2016
1521,21900886,2019
7723,21500221,2015
7044,21500905,2015
6881,21501061,2015
1191,12000029,2020
5150,21700001,2017
1371,21901253,2019
190,22000993,2020
4759,21700394,2017
1667,21900732,2019
3478,21800298,2018
3171,21800602,2018
1781,21900616,2019
4539,21700603,2017
3303,21800476,2018
146,22001041,2020
5521,21601006,2016
2372,21900017,2019
430,22000764,2020
1182,12000046,2020
3049,21800724,2018
4037,21701108,2017
3017,21800762,2018
6230,21600301,2016
6167,21600363,2016
5594,21600942,2016
6215,21600318,2016
529,22000675,2020
6552,11600081,2016
3939,21701218,2017
7074,21500876,2015
1030,22000233,2020
5465,21601071,2016
7243,21500702,2015
1631,21900765,2019
6002,21600534,2016
5671,21600861,2016
2573,21801202,2018
7728,21500226,2015
26,42000215,2020
6865,21501076,2015
908,22000365,2020
17,42000312,2020
7096,21500852,2015
7584,21500364,2015
3539,21800237,2018
6960,21500987,2015
2171,21900233,2019
1206,12000016,2020
3549,21800232,2018
3844,41700317,2017
401,22000797,2020
7753,21500194,2015
5849,21600686,2016
7236,21500712,2015
7573,21500367,2015
249,22000941,2020
5111,21700048,2017
4497,21700660,2017
4254,21700904,2017
5646,21600885,2016
2727,21801043,2018
5523,21601008,2016
4794,21700357,2017
7808,21500129,2015
2015,21900385,2019
8041,11500003,2015
4481,21700669,2017
4589,21700556,2017
6559,11600074,2016
1236,41900302,2019
2469,41800305,2018
2340,21900063,2019
3073,21800691,2018
6580,11600052,2016
3890,41700144,2017
4144,21701011,2017
2523,41800133,2018
6972,21500964,2015
4139,21701006,2017
2944,21800828,2018
5882,21600660,2016
7932,21500010,2015
5542,21600985,2016
6127,21600399,2016
5056,21700096,2017
4433,21700718,2017
4397,21700758,2017
4135,21701017,2017
3753,21800021,2018
4749,21700397,2017
5605,21600919,2016
2588,21801186,2018
2554,21801230,2018
153,22000145,2020
2590,21801188,2018
5602,21600931,2016
5402,21601132,2016
1518,21900883,2019
3555,21800220,2018
7381,21500560,2015
1875,21900517,2019
1938,21900455,2019
332,22000857,2020
6226,21600312,2016
2251,21900153,2019
3225,21800553,2018
5296,41600161,2016
7883,21500069,2015
5709,21600828,2016
1166,22000079,2020
6546,11600091,2016
4992,21700162,2017
6499,21600028,2016
5706,21600824,2016
397,22000793,2020
4160,21700999,2017
4622,21700536,2017
1411,11900114,2019
921,22000343,2020
7929,21500007,2015
2253,21900141,2019
3629,21800143,2018
7781,21500160,2015
6541,11600094,2016
5800,21600740,2016
4228,21700922,2017
402,22000798,2020
6443,21600091,2016
1768,21900633,2019
304,22000888,2020
1677,21900725,2019
6799,21501152,2015
7048,21500892,2015
3854,41700312,2017
2220,21900180,2019
4979,21700172,2017
7093,21500849,2015
6107,21600421,2016
7327,21500623,2015
4276,21700879,2017
1178,12000041,2020
2884,21800885,2018
1218,12000003,2020
448,22000753,2020
1656,21900749,2019
4494,21700657,2017
569,22000046,2020
6063,21600463,2016
805,22000468,2020
3060,21800707,2018
5731,21600806,2016
4650,21700501,2017
1778,21900625,2019
1660,21900739,2019
1557,21900835,2019
1111,22000134,2020
1923,21900483,2019
3642,21800125,2018
3243,21800531,2018
1682,21900717,2019
4059,21701088,2017
2958,21800811,2018
2521,41800173,2018
2320,21900084,2019
7768,21500177,2015
6733,21501204,2015
5632,21600901,2016
1844,21900548,2019
1703,21900697,2019
2949,21800833,2018
349,22000842,2020
1698,21900706,2019
1125,22000130,2020
4212,21700937,2017
3053,21800728,2018
5704,21600823,2016
616,22000017,2020
6181,21600350,2016
1116,22000139,2020
7813,21500134,2015
1418,11900105,2019
3537,21800235,2018
3803,11800043,2018
687,22000601,2020
3575,21800201,2018
6293,21600226,2016
316,22000473,2020
6818,21501124,2015
7831,21500106,2015
6201,21600336,2016
1176,12000040,2020
4262,21700884,2017
2540,41800121,2018
5585,21600947,2016
7856,21500091,2015
3080,21800698,2018
1093,22000161,2020
886,22000385,2020
2480,41800226,2018
929,22000350,2020
6455,21600072,2016
4629,21700527,2017
648,22000166,2020
7938,21500016,2015
5374,21601161,2016
7862,21500078,2015
3651,21800118,2018
2513,41800174,2018
3746,21800033,2018
1993,21900403,2019
7692,21500248,2015
2362,21900026,2019
7800,21500139,2015
1085,22000168,2020
6018,21600519,2016
3232,21800548,2018
7605,21500338,2015
5459,21601080,2016
7122,21500820,2015
1033,22000237,2020
481,22000707,2020
2595,21801177,2018
7369,21500571,2015
668,22000613,2020
4718,21700431,2017
951,22000313,2020
6074,21600458,2016
2955,21800822,2018
742,22000530,2020
2636,21801142,2018
4644,21700513,2017
7645,21500289,2015
7281,21500664,2015
662,22000624,2020
589,22000036,2020
7815,21500136,2015
587,22000034,2020
2749,21801020,2018
4788,21700365,2017
99,22001075,2020
563,22000056,2020
2285,21900115,2019
1528,21900866,2019
560,22000066,2020
7984,11500067,2015
4263,21700885,2017
4340,21700814,2017
6173,21600357,2016
1562,21900840,2019
7141,21500804,2015
5324,21601207,2016
3510,21800252,2018
1350,21901268,2019
1536,21900858,2019
5528,21601013,2016
6615,11600012,2016
2822,21800958,2018
4115,21701042,2017
5297,41600111,2016
3468,21800315,2018
1620,21900784,2019
5659,21600867,2016
914,22000356,2020
171,22001005,2020
7185,21500750,2015
5583,21600959,2016
1003,22000257,2020
3213,21800555,2018
5119,21700031,2017
6200,21600335,2016
2961,21800814,2018
7504,21500437,2015
2269,21900130,2019
1573,21900820,2019
5575,21600951,2016
3456,21800316,2018
3169,21800600,2018
2492,41800203,2018
4828,21700320,2017
1017,22000254,2020
20,42000217,2020
2564,21801218,2018
1926,21900466,2019
3761,21800003,2018
2407,11900073,2019
139,22001034,2020
228,22000950,2020
6803,21501140,2015
2223,21900167,2019
7378,21500558,2015
6234,21600292,2016
5943,21600587,2016
3900,41700133,2017
7010,21500933,2015
1271,41900155,2019
1399,11900123,2019
7824,21500117,2015
273,22000914,2020
858,22000418,2020
5610,21600924,2016
6698,41500102,2015
3113,21800660,2018
5447,21601083,2016
5158,11700068,2017
7729,21500209,2015
6213,21600316,2016
5334,21601201,2016
453,22000740,2020
5840,21600691,2016
2301,21900091,2019
6380,21600146,2016
136,22000448,2020
145,22001040,2020
276,22000905,2020
4127,21701022,2017
112,22001062,2020
4728,21700422,2017
1489,21900916,2019
1888,21900515,2019
704,22000569,2020
2369,21900033,2019
434,22000768,2020
108,22001061,2020
7179,21500764,2015
863,22000409,2020
7490,21500447,2015
7660,21500288,2015
5068,21700077,2017
4239,21700920,2017
3167,21800616,2018
7491,21500441,2015
5477,21601054,2016
534,22000663,2020
4317,21700837,2017
3922,21701219,2017
6087,21600452,2016
1258,41900202,2019
5271,41600114,2016
4934,21700226,2017
2520,41800103,2018
2602,21801169,2018
5005,21700147,2017
7338,21500606,2015
4304,21700850,2017
1763,21900628,2019
572,22000049,2020
115,22001055,2020
642,22000634,2020
7123,21500821,2015
6911,21501029,2015
6855,21501085,2015
3491,21800281,2018
2463,41800405,2018
1535,21900857,2019
1126,22000131,2020
2460,11900002,2019
4521,21700629,2017
4507,21700641,2017
619,22000020,2020
6457,21600074,2016
1607,21900787,2019
3141,21800634,2018
3397,21800368,2018
5018,21700132,2017
6135,21600390,2016
1227,41900306,2019
3866,41700203,2017
4837,21700315,2017
5621,21600917,2016
7164,21500777,2015
3288,21800496,2018
3498,21800267,2018
1131,22000121,2020
1495,21900907,2019
7428,21500516,2015
7693,21500249,2015
467,22000721,2020
4413,21700742,2017
1625,21900772,2019
5146,21700010,2017
4845,21700308,2017
2181,21900223,2019
2150,21900243,2019
1168,22000081,2020
5455,21601076,2016
4486,21700663,2017
6183,21600352,2016
3375,21800393,2018
6984,21500962,2015
7187,21500752,2015
416,22000780,2020
5007,21700136,2017
3329,21800448,2018
2010,21900380,2019
6696,41500143,2015
3966,21701185,2017
741,22000529,2020
5244,41600234,2016
2927,21800839,2018
993,22000276,2020
7610,21500343,2015
1930,21900470,2019
3516,21800258,2018
1722,21900673,2019
2342,21900065,2019
5174,11700046,2017
2393,21900012,2019
3727,21800041,2018
3702,21800068,2018
6274,21600255,2016
822,22000454,2020
867,22000397,2020
3262,21800516,2018
1753,21900647,2019
893,22000378,2020
2346,21900041,2019
2365,21900029,2019
1967,21900438,2019
6854,21501084,2015
1515,21900880,2019
3668,21800108,2018
5139,21700003,2017
152,22001031,2020
3682,21800090,2018
4046,21701104,2017
5225,41600402,2016
6943,21500999,2015
2069,21900321,2019
4917,21700240,2017
7579,21500359,2015
5872,21600650,2016
2929,21800841,2018
2507,41800145,2018
3543,21800226,2018
2022,21900375,2019
6204,21600323,2016
1970,21900422,2019
1473,21900917,2019
533,22000662,2020
3378,21800396,2018
4548,21700612,2017
6593,11600042,2016
6563,11600070,2016
946,22000324,2020
1031,22000234,2020
5607,21600921,2016
6288,21600241,2016
6920,21501024,2015
1137,22000111,2020
1349,21901279,2019
7498,21500449,2015
6032,21600493,2016
1078,22000174,2020
5320,21601203,2016
7095,21500851,2015
3306,21800467,2018
7783,21500162,2015
5319,21601216,2016
3250,21800519,2018
7718,21500216,2015
6568,11600061,2016
1872,21900531,2019
974,22000288,2020
1247,41900223,2019
3618,21800159,2018
5216,11700010,2017
2574,21801203,2018
5315,21601212,2016
1185,12000034,2020
4733,21700427,2017
2288,21900105,2019
3134,21800642,2018
5752,21600781,2016
5145,21700009,2017
4375,21700781,2017
7163,21500776,2015
7362,21500582,2015
564,22000057,2020
7993,11500057,2015
3721,21800061,2018
2195,21900212,2019
6899,21501050,2015
7181,21500766,2015
4350,21700799,2017
4595,21700562,2017
4542,21700606,2017
4183,21700966,2017
5899,21600629,2016
475,22000729,2020
6533,11600097,2016
1104,22000142,2020
6155,21600380,2016
6532,11600100,2016
5128,21700019,2017
2265,21900139,2019
5222,41600405,2016
1808,21900585,2019
1921,21900481,2019
5060,21700100,2017
844,22000421,2020
3801,11800052,2018
6892,21501043,2015
2992,21800780,2018
3819,11800027,2018
6079,21600444,2016
3246,21800534,2018
2420,11900057,2019
6111,21600425,2016
6508,21600020,2016
425,22000321,2020
5965,21600560,2016
3831,11800014,2018
477,22000718,2020
3068,21800715,2018
4869,21700280,2017
1492,21900904,2019
4619,21700533,2017
4623,21700521,2017
1302,41900121,2019
2576,21801205,2018
5101,21700052,2017
7075,21500861,2015
3304,21800477,2018
6555,11600079,2016
5091,21700058,2017
7304,21500629,2015
7192,21500757,2015
4282,21700868,2017
3326,21800445,2018
5008,21700137,2017
4694,21700461,2017
1027,22000230,2020
2291,21900108,2019
7487,21500454,2015
3919,41700101,2017
2662,21801111,2018
1793,21900613,2019
5562,21600967,2016
2728,21801044,2018
6507,21600019,2016
6572,11600064,2016
4185,21700968,2017
3898,41700143,2017
2831,21800935,2018
1421,11900108,2019
468,22000722,2020
7788,21500154,2015
4207,21700946,2017
3897,41700164,2017
6468,21600056,2016
4978,21700171,2017
3641,21800139,2018
595,22000022,2020
1101,22000155,2020
502,22000700,2020
637,22000644,2020
3558,21800223,2018
5284,41600153,2016
177,22001011,2020
2666,21801115,2018
5961,21600579,2016
1171,22000084,2020
2774,21800992,2018
2625,21801147,2018
1238,41900237,2019
6749,21501202,2015
712,22000577,2020
3284,21800492,2018
4677,21700475,2017
6852,21501082,2015
1001,22000269,2020
3917,41700141,2017
6050,21600479,2016
234,22000956,2020
4908,21700248,2017
7103,21500844,2015
7125,21500805,2015
2997,21800784,2018
142,22001037,2020
3434,21800339,2018
6815,21501137,2015
4302,21700848,2017
6304,21600237,2016
5134,21700025,2017
2156,21900249,2019
1342,21901283,2019
1785,21900605,2019
7165,21500778,2015
6967,21500979,2015
714,22000566,2020
374,22000819,2020
6727,21501212,2015
2299,21900101,2019
7228,21500718,2015
1801,21900592,2019
7266,21500681,2015
7260,21500691,2015
5740,21600784,2016
1965,21900436,2019
6904,21501040,2015
3347,21800421,2018
2946,21800830,2018
6659,41500203,2015
2643,21801134,2018
5282,41600113,2016
1018,22000256,2020
2724,21801058,2018
6191,21600341,2016
2456,11900010,2019
7120,21500832,2015
7293,21500648,2015
5878,21600656,2016
661,22000623,2020
5072,21700081,2017
6408,21600126,2016
593,22000040,2020
4165,21700990,2017
6148,21600388,2016
819,22000452,2020
1014,22000250,2020
5511,21601026,2016
6932,21501003,2015
6857,21501087,2015
7512,21500427,2015
814,22000464,2020
4821,21700328,2017
713,22000578,2020
3833,11800007,2018
4419,21700735,2017
208,22000982,2020
5102,21700053,2017
4618,21700532,2017
3936,21701215,2017
5572,21600964,2016
5351,21601186,2016
5201,11700027,2017
7013,21500936,2015
4249,21700899,2017
7677,21500263,2015
791,22000484,2020
1295,41900152,2019
7681,21500267,2015
777,22000503,2020
491,22000717,2020
4069,21701082,2017
1195,12000026,2020
4577,21700568,2017
3166,21800615,2018
7976,11500081,2015
5935,21600595,2016
3834,11800008,2018
7027,21500917,2015
567,22000060,2020
74,42000152,2020
7089,21500845,2015
1385,21901233,2019
3105,21800666,2018
1286,41900123,2019
361,22000838,2020
7515,21500430,2015
2823,21800944,2018
3700,21800082,2018
5877,21600655,2016
2396,21900002,2019
95,22001078,2020
6067,21600467,2016
7646,21500290,2015
6153,21600378,2016
1490,21900902,2019
4656,21700494,2017
3920,41700121,2017
2071,21900323,2019
4849,21700312,2017
7499,21500450,2015
1172,12000047,2020
1935,21900463,2019
1810,21900587,2019
384,22000811,2020
5044,21700113,2017
4208,21700947,2017
6294,21600227,2016
6677,41500145,2015
2739,21801040,2018
7683,21500255,2015
4692,21700459,2017
6758,21501180,2015
6625,11600001,2016
4110,21701036,2017
5976,21600554,2016
6237,21600295,2016
7611,21500329,2015
7878,21500064,2015
3359,21800405,2018
5446,21601082,2016
342,22000850,2020
5392,21601138,2016
4836,21700314,2017
6436,21600097,2016
1593,21900803,2019
2962,21800815,2018
5810,21600720,2016
836,22000444,2020
4191,21700959,2017
7390,21500553,2015
1744,21900653,2019
1362,21901256,2019
7888,21500057,2015
2274,21900119,2019
2830,21800951,2018
3680,21800088,2018
2144,21900266,2019
6122,21600407,2016
2506,41800175,2018
2852,21800926,2018
4071,21701084,2017
5001,21700156,2017
6880,21501060,2015
1940,21900457,2019
1372,21901254,2019
4552,21700601,2017
2972,21800797,2018
2951,21800818,2018
4150,21701002,2017
4737,21700415,2017
3099,21800673,2018
3078,21800696,2018
2345,21900054,2019
3107,21800668,2018
2398,11900075,2019
6206,21600325,2016
1434,21900964,2019
72,42000142,2020
372,22000816,2020
407,22000786,2020
7575,21500369,2015
6176,21600360,2016
3985,21701157,2017
4230,21700924,2017
3931,21701228,2017
4316,21700836,2017
296,22000881,2020
6719,21501223,2015
4122,21701032,2017
3531,21800243,2018
7604,21500337,2015
2868,21800898,2018
677,22000607,2020
7392,21500555,2015
267,22000926,2020
1982,21900407,2019
5649,21600888,2016
3752,21800020,2018
5880,21600658,2016
6007,21600524,2016
2020,21900374,2019
4368,21700789,2017
2773,21801006,2018
2079,21900317,2019
3961,21701196,2017
1419,11900106,2019
1380,21901239,2019
3497,21800266,2018
8037,11500006,2015
790,22000483,2020
4738,21700416,2017
7422,21500524,2015
3652,21800119,2018
5778,21600747,2016
5429,21601110,2016
7085,21500857,2015
6209,21600328,2016
6836,21501112,2015
4155,21700994,2017
3857,41700301,2017
3433,21800338,2018
535,22000664,2020
3091,21800682,2018
4535,21700614,2017
3479,21800299,2018
3579,21800193,2018
5909,21600625,2016
472,22000726,2020
6883,21501063,2015
4764,21700387,2017
7138,21500818,2015
3736,21800037,2018
5854,21600675,2016
4977,21700170,2017
4398,21700759,2017
3341,21800431,2018
1285,41900163,2019
2843,21800931,2018
6337,21600197,2016
258,22000917,2020
4399,21700760,2017
6620,11600005,2016
1146,22000104,2020
3164,21800613,2018
2333,21900056,2019
1764,21900629,2019
5125,21700037,2017
7156,21500784,2015
6829,21501120,2015
3959,21701194,2017
2941,21800825,2018
7151,21500796,2015
6726,21501230,2015
4002,21701148,2017
2907,21800872,2018
4697,21700464,2017
5644,21600883,2016
270,22000240,2020
889,22000390,2020
1254,41900203,2019
2726,21801045,2018
878,22000391,2020
6907,21501028,2015
5637,21600889,2016
2210,21900184,2019
4411,21700740,2017
649,22000626,2020
6699,41500172,2015
7442,21500499,2015
3838,11800005,2018
7102,21500843,2015
7827,21500120,2015
596,22000023,2020
7129,21500809,2015
5957,21600575,2016
5161,11700078,2017
4922,21700232,2017
2786,21800989,2018
3677,21800102,2018
5251,41600232,2016
7709,21500231,2015
2311,21900089,2019
7952,11500100,2015
3507,21800276,2018
513,22000691,2020
551,22000074,2020
2900,21800880,2018
199,22000988,2020
2537,41800161,2018
7745,21500199,2015
3548,21800231,2018
3485,21800290,2018
5470,21601063,2016
2083,21900307,2019
3042,21800732,2018
6339,21600184,2016
7622,21500326,2015
7887,21500056,2015
7672,21500273,2015
556,22000062,2020
1217,12000002,2020
3559,21800213,2018
7110,21500839,2015
7408,21500525,2015
5820,21600717,2016
4154,21700993,2017
2397,11900074,2019
7981,11500074,2015
4076,21701073,2017
7198,21500748,2015
5669,21600859,2016
6517,21600017,2016
8008,11500040,2015
1568,21900830,2019
994,22000277,2020
4102,21701056,2017
6103,21600436,2016
7001,21500938,2015
2137,21900259,2019
3829,11800012,2018
3835,11800009,2018
6330,21600205,2016
2139,21900261,2019
7018,21500926,2015
6351,21600177,2016
2611,21801162,2018
6459,21600076,2016
7613,21500331,2015
265,22000924,2020
2790,21800978,2018
4546,21700610,2017
2068,21900320,2019
5911,21600613,2016
970,22000302,2020
2810,21800959,2018
5298,41600121,2016
465,22000735,2020
2325,21900073,2019
4404,21700748,2017
2245,21900147,2019
364,22000823,2020
7995,11500050,2015
2004,21900388,2019
4526,21700618,2017
5815,21600712,2016
3952,21701199,2017
4072,21701085,2017
5376,21601162,2016
6469,21600057,2016
3800,11800051,2018
7118,21500830,2015
2600,21801167,2018
818,22000451,2020
4162,21700987,2017
360,22000837,2020
4204,21700943,2017
7207,21500743,2015
1860,21900535,2019
8034,11500015,2015
5069,21700078,2017
7077,21500863,2015
2335,21900058,2019
5463,21601069,2016
7795,21500148,2015
773,22000499,2020
3530,21800242,2018
4275,21700878,2017
6503,21600032,2016
2419,11900055,2019
1514,21900879,2019
3884,41700135,2017
5835,21600700,2016
2149,21900242,2019
7705,21500227,2015
5576,21600952,2016
3144,21800637,2018
6131,21600403,2016
4735,21700413,2017
6961,21500973,2015
5509,21601024,2016
759,22000515,2020
5194,11700032,2017
3645,21800128,2018
2959,21800812,2018
2589,21801187,2018
6049,21600478,2016
8002,11500044,2015
526,22000672,2020
2835,21800939,2018
2390,21900009,2019
2031,21900356,2019
4044,21701115,2017
309,22000877,2020
7509,21500424,2015
1979,21900417,2019
7532,21500417,2015
21,42000206,2020
3541,21800224,2018
354,22000831,2020
7065,21500882,2015
4092,21701061,2017
2761,21801007,2018
6900,21501051,2015
3082,21800700,2018
4061,21701090,2017
6205,21600324,2016
408,22000787,2020
3637,21800135,2018
1588,21900814,2019
1729,21900666,2019
6285,21600251,2016
4149,21701001,2017
5874,21600652,2016
6062,21600462,2016
5797,21600737,2016
7262,21500677,2015
1243,41900224,2019
5701,21600821,2016
6065,21600465,2016
7853,21500088,2015
2689,21801081,2018
4027,21701127,2017
4432,21700717,2017
322,22000861,2020
3176,21800591,2018
7263,21500678,2015
2570,21801199,2018
7423,21500511,2015
7547,21500387,2015
4820,21700327,2017
1621,21900785,2019
7687,21500259,2015
4776,21700383,2017
6124,21600409,2016
2695,21801074,2018
2115,21900281,2019
8018,11500033,2015
1937,21900465,2019
6784,21501159,2015
4652,21700503,2017
3276,21800500,2018
4394,21700755,2017
1431,21900961,2019
7448,21500505,2015
5713,21600817,2016
5843,21600680,2016
2033,21900358,2019
3312,21800459,2018
2426,11900050,2019
7793,21500146,2015
4079,21701076,2017
1594,21900804,2019
7450,21500491,2015
5375,21601164,2016
4641,21700510,2017
3624,21800151,2018
7866,21500082,2015
2168,21900230,2019
156,22001021,2020
1676,21900724,2019
7289,21500663,2015
3534,21800246,2018
7673,21500274,2015
1059,22000212,2020
1966,21900437,2019
6198,21600333,2016
8042,11500001,2015
426,22000774,2020
1592,21900802,2019
3937,21701216,2017
5234,41600312,2016
4452,21700696,2017
6129,21600401,2016
724,22000558,2020
7157,21500785,2015
4157,21700996,2017
3247,21800535,2018
4078,21701075,2017
5437,21601088,2016
5032,21700129,2017
3505,21800274,2018
4462,21700692,2017
2919,21800860,2018
4513,21700647,2017
1487,21900914,2019
6398,21600135,2016
3458,21800318,2018
2241,21900158,2019
1115,22000138,2020
219,22000959,2020
2085,21900309,2019
83,42000171,2020
855,22000415,2020
7191,21500756,2015
6618,11600015,2016
6180,21600349,2016
574,22000051,2020
5522,21601007,2016
7134,21500814,2015
7216,21500722,2015
7599,21500352,2015
4022,21701136,2017
896,22000381,2020
5064,21700088,2017
5577,21600953,2016
6889,21501053,2015
274,22000915,2020
7566,21500376,2015
2294,21900111,2019
1792,21900612,2019
3079,21800697,2018
1932,21900460,2019
1952,21900453,2019
7961,11500087,2015
7375,21500566,2015
4444,21700702,2017
6642,41500303,2015
4108,21701041,2017
314,22000869,2020
2763,21801009,2018
4893,21700260,2017
5247,41600233,2016
5918,21600620,2016
6806,21501128,2015
5250,41600212,2016
4250,21700900,2017
1468,21900939,2019
1670,21900736,2019
758,22000514,2020
4167,21700977,2017
1892,21900506,2019
2957,21800824,2018
4907,21700247,2017
2747,21801032,2018
3615,21800156,2018
2833,21800937,2018
748,22000520,2020
5937,21600597,2016
7635,21500308,2015
6343,21600188,2016
6121,21600411,2016
3662,21800115,2018
4725,21700419,2017
4852,21700300,2017
3495,21800285,2018
3190,21800590,2018
3798,11800049,2018
3542,21800225,2018
674,22000604,2020
151,22001030,2020
703,22000568,2020
1124,22000129,2020
7899,21500040,2015
3074,21800692,2018
796,22000474,2020
3086,21800690,2018
4678,21700476,2017
774,22000500,2020
7543,21500400,2015
728,22000546,2020
3221,21800549,2018
3313,21800460,2018
4488,21700665,2017
1095,22000163,2020
1346,21901276,2019
4423,21700725,2017
2801,21800966,2018
5971,21600559,2016
1360,21901266,2019
5569,21600961,2016
5482,21601044,2016
3477,21800297,2018
752,22000525,2020
1143,22000117,2020
7064,21500881,2015
809,22000471,2020
1644,21900751,2019
5219,11700003,2017
2867,21800897,2018
1140,22000114,2020
5886,21600644,2016
1306,21901316,2019
4224,21700932,2017
4008,21701154,2017
1153,22000097,2020
1327,21901292,2019
1739,21900661,2019
874,22000404,2020
3486,21800291,2018
6938,21501009,2015
6497,21600026,2016
3055,21800716,2018
7538,21500407,2015
6130,21600402,2016
2789,21800977,2018
3852,41700313,2017
5655,21600879,2016
3725,21800051,2018
4870,21700281,2017
2271,21900116,2019
6601,11600034,2016
4273,21700876,2017
5031,21700128,2017
5092,21700059,2017
31,42000223,2020
3886,41700175,2017
1751,21900645,2019
3811,11800031,2018
1716,21900683,2019
7849,21500098,2015
1154,22000098,2020
2453,11900014,2019
4346,21700808,2017
7032,21500908,2015
1629,21900776,2019
3044,21800734,2018
6765,21501187,2015
42,42000177,2020
1853,21900542,2019
4664,21700484,2017
7323,21500619,2015
1299,41900141,2019
7881,21500067,2015
5699,21600832,2016
7011,21500934,2015
6521,21600007,2016
7278,21500665,2015
7763,21500186,2015
5802,21600724,2016
8029,11500020,2015
711,22000576,2020
4615,21700544,2017
7170,21500783,2015
6158,21600383,2016
6080,21600445,2016
6607,11600024,2016
6163,21600372,2016
7670,21500271,2015
5527,21601012,2016
4435,21700720,2017
2631,21801137,2018
3431,21800349,2018
176,22001010,2020
7128,21500808,2015
1524,21900875,2019
2296,21900098,2019
424,22000773,2020
6687,41500114,2015
4205,21700944,2017
3570,21800210,2018
3810,11800028,2018
406,22000785,2020
1212,12000009,2020
2200,21900189,2019
4049,21701107,2017
7706,21500228,2015
6582,11600048,2016
768,22000509,2020
7836,21500111,2015
6028,21600504,2016
719,22000553,2020
2361,21900040,2019
3538,21800236,2018
6444,21600092,2016
4479,21700667,2017
22,42000226,2020
5179,11700052,2017
2352,21900047,2019
7152,21500797,2015
1383,21901242,2019
